name,species,class,C,T,L,S,Ca,node,Amphibia,Aves,Reptilia,Mammalia
Ruff+RedKnot+RuddyTurnstone+CommonGreenshank,Calidris pugnax+Calidris canutus+Arenaria interpres+Tringa nebularia,Aves+Aves+Aves+Aves,12.516413804053165,7.005772124492078,0.0,12.300938240218436,7.201947822027605,834,0,4,0,0
CommonSnipe+EurasianWoodcock+Ruff+RedKnot+RuddyTurnstone+CommonGreenshank,Gallinago gallinago+Scolopax rusticola+Calidris pugnax+Calidris canutus+Arenaria interpres+Tringa nebularia,Aves+Aves+Aves+Aves+Aves+Aves,12.882359712181627,6.800179621060706,0.0,12.483478413782777,7.119857575684226,820,0,6,0,0
CommonSnipe+EurasianWoodcock+Ruff+RedKnot+RuddyTurnstone+CommonGreenshank+Bar-tailedGodwit,Gallinago gallinago+Scolopax rusticola+Calidris pugnax+Calidris canutus+Arenaria interpres+Tringa nebularia+Limosa lapponica,Aves+Aves+Aves+Aves+Aves+Aves+Aves,12.702934050839417,6.942486361246608,0.0,12.995206843418996,6.89213731222226,840,0,7,0,0
CommonSnipe+EurasianWoodcock+Ruff+RedKnot+RuddyTurnstone+CommonGreenshank+Bar-tailedGodwit+EurasianCurlew,Gallinago gallinago+Scolopax rusticola+Calidris pugnax+Calidris canutus+Arenaria interpres+Tringa nebularia+Limosa lapponica+Numenius arquata,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves,13.10314500498787,6.805956766165658,0.0,13.305236744502565,6.925418448945094,839,0,8,0,0
Rufous-belliedSeedsnipe+NorthernJacana+CommonSnipe+EurasianWoodcock+Ruff+RedKnot+RuddyTurnstone+CommonGreenshank+Bar-tailedGodwit+EurasianCurlew,Attagis gayi+Jacana spinosa+Gallinago gallinago+Scolopax rusticola+Calidris pugnax+Calidris canutus+Arenaria interpres+Tringa nebularia+Limosa lapponica+Numenius arquata,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves,13.403017931738635,6.870837167980559,0.0,13.03599734611133,6.783175303633504,819,0,10,0,0
BlackSkimmer+CommonTern,Rynchops niger+Sterna hirundo,Aves+Aves,13.0,6.5,0.0,12.0,8.0,780,0,2,0,0
BlackSkimmer+CommonTern+ArcticTern,Rynchops niger+Sterna hirundo+Sterna paradisaea,Aves+Aves+Aves,13.0,6.326698873885761,0.0,12.0,7.306795495543046,770,0,3,0,0
BlackSkimmer+CommonTern+ArcticTern+Black-headedGull,Rynchops niger+Sterna hirundo+Sterna paradisaea+Chroicocephalus ridibundus,Aves+Aves+Aves+Aves,13.432223883322086,6.617715701259991,0.0,12.000000000000002,7.174191155073708,796,0,4,0,0
Razorbill+BlackSkimmer+CommonTern+ArcticTern+Black-headedGull,Alca torda+Rynchops niger+Sterna hirundo+Sterna paradisaea+Chroicocephalus ridibundus,Aves+Aves+Aves+Aves+Aves,13.057083659617659,7.1739666730807645,0.0,14.012071512089852,7.506508445335312,784,0,5,0,0
Razorbill+BlackSkimmer+CommonTern+ArcticTern+Black-headedGull+CommonMurre,Alca torda+Rynchops niger+Sterna hirundo+Sterna paradisaea+Chroicocephalus ridibundus+Uria aalge,Aves+Aves+Aves+Aves+Aves+Aves,13.352744854766302,7.014897496237427,0.0,13.537945811570735,7.661247839064304,815,0,6,0,0
Razorbill+BlackSkimmer+CommonTern+ArcticTern+Black-headedGull+CommonMurre+AtlanticPuffin,Alca torda+Rynchops niger+Sterna hirundo+Sterna paradisaea+Chroicocephalus ridibundus+Uria aalge+Fratercula arctica,Aves+Aves+Aves+Aves+Aves+Aves+Aves,13.539630851686605,7.010596049649554,0.0,13.093885168219613,7.614689749296016,814,0,7,0,0
CollaredPratincole+Razorbill+BlackSkimmer+CommonTern+ArcticTern+Black-headedGull+CommonMurre+AtlanticPuffin,Glareola pratincola+Alca torda+Rynchops niger+Sterna hirundo+Sterna paradisaea+Chroicocephalus ridibundus+Uria aalge+Fratercula arctica,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves,13.067047197269655,6.700397553848086,0.0,12.45117532407569,7.732959220294551,828,0,8,0,0
Rufous-belliedSeedsnipe+NorthernJacana+CommonSnipe+EurasianWoodcock+Ruff+RedKnot+RuddyTurnstone+CommonGreenshank+Bar-tailedGodwit+EurasianCurlew+CollaredPratincole+Razorbill+BlackSkimmer+CommonTern+ArcticTern+Black-headedGull+CommonMurre+AtlanticPuffin,Attagis gayi+Jacana spinosa+Gallinago gallinago+Scolopax rusticola+Calidris pugnax+Calidris canutus+Arenaria interpres+Tringa nebularia+Limosa lapponica+Numenius arquata+Glareola pratincola+Alca torda+Rynchops niger+Sterna hirundo+Sterna paradisaea+Chroicocephalus ridibundus+Uria aalge+Fratercula arctica,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves,13.251431195634357,6.793936467536963,0.0,12.772131323190004,7.211708592875331,813,0,18,0,0
EuropeanGolden-plover+GreyPlover,Pluvialis apricaria+Pluvialis squatarola,Aves+Aves,12.500000000000002,6.5,0.0,13.0,8.0,811,0,2,0,0
EuropeanGolden-plover+GreyPlover+NorthernLapwing,Pluvialis apricaria+Pluvialis squatarola+Vanellus vanellus,Aves+Aves+Aves,12.264712091713399,7.205863724859803,0.0,12.529424183426798,7.058848366853596,849,0,3,0,0
EuropeanGolden-plover+GreyPlover+NorthernLapwing+EurasianOystercatcher,Pluvialis apricaria+Pluvialis squatarola+Vanellus vanellus+Haematopus ostralegus,Aves+Aves+Aves+Aves,12.397135447530141,7.138042217755506,0.0,14.331697492437376,7.204185135834568,847,0,4,0,0
EuropeanGolden-plover+GreyPlover+NorthernLapwing+EurasianOystercatcher+EurasianThick-knee,Pluvialis apricaria+Pluvialis squatarola+Vanellus vanellus+Haematopus ostralegus+Burhinus oedicnemus,Aves+Aves+Aves+Aves+Aves,12.432588639628646,6.745805743736746,0.0,13.528057004727012,6.789151910901059,846,0,5,0,0
Rufous-belliedSeedsnipe+NorthernJacana+CommonSnipe+EurasianWoodcock+Ruff+RedKnot+RuddyTurnstone+CommonGreenshank+Bar-tailedGodwit+EurasianCurlew+CollaredPratincole+Razorbill+BlackSkimmer+CommonTern+ArcticTern+Black-headedGull+CommonMurre+AtlanticPuffin+EuropeanGolden-plover+GreyPlover+NorthernLapwing+EurasianOystercatcher+EurasianThick-knee,Attagis gayi+Jacana spinosa+Gallinago gallinago+Scolopax rusticola+Calidris pugnax+Calidris canutus+Arenaria interpres+Tringa nebularia+Limosa lapponica+Numenius arquata+Glareola pratincola+Alca torda+Rynchops niger+Sterna hirundo+Sterna paradisaea+Chroicocephalus ridibundus+Uria aalge+Fratercula arctica+Pluvialis apricaria+Pluvialis squatarola+Vanellus vanellus+Haematopus ostralegus+Burhinus oedicnemus,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves,13.000717298056324,6.779199762331915,0.0,13.003581279604035,7.082329835129535,810,0,23,0,0
CommonMoorhen+EurasianCoot+Dark-wingedTrumpeter+LittleBluePenguin+Humboldt'sPenguin+RoyalPenguin+EmperorPenguin+Wilson'sStorm-petrel+AntarcticGiant-petrel+SnowyAlbatross+Black-headedIbis+EurasianSpoonbill+GlossyIbis+AustralianPelican+WhiteStork+Red-throatedLoon+Rufous-belliedSeedsnipe+NorthernJacana+CommonSnipe+EurasianWoodcock+Ruff+RedKnot+RuddyTurnstone+CommonGreenshank+Bar-tailedGodwit+EurasianCurlew+CollaredPratincole+Razorbill+BlackSkimmer+CommonTern+ArcticTern+Black-headedGull+CommonMurre+AtlanticPuffin+EuropeanGolden-plover+GreyPlover+NorthernLapwing+EurasianOystercatcher+EurasianThick-knee,Gallinula chloropus+Fulica atra+Psophia viridis+Eudyptula minor+Spheniscus humboldti+Eudyptes schlegeli+Aptenodytes forsteri+Oceanites oceanicus+Macronectes giganteus+Diomedea exulans+Threskiornis melanocephalus+Platalea leucorodia+Plegadis falcinellus+Pelecanus conspicillatus+Ciconia ciconia+Gavia stellata+Attagis gayi+Jacana spinosa+Gallinago gallinago+Scolopax rusticola+Calidris pugnax+Calidris canutus+Arenaria interpres+Tringa nebularia+Limosa lapponica+Numenius arquata+Glareola pratincola+Alca torda+Rynchops niger+Sterna hirundo+Sterna paradisaea+Chroicocephalus ridibundus+Uria aalge+Fratercula arctica+Pluvialis apricaria+Pluvialis squatarola+Vanellus vanellus+Haematopus ostralegus+Burhinus oedicnemus,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves,13.526615870916103,6.867379401133982,0.0,13.494840315720088,6.815828088099777,809,0,39,0,0
Black-napedFruit-dove+WompooFruit-dove,Ptilinopus melanospilus+Ptilinopus magnificus,Aves+Aves,12.0,6.0,0.0,12.5,6.0,859,0,2,0,0
Black-napedFruit-dove+WompooFruit-dove+MountainImperial-pigeon,Ptilinopus melanospilus+Ptilinopus magnificus+Ducula badia,Aves+Aves+Aves,11.999999999999998,5.999999999999999,0.0,12.330858248250216,5.999999999999999,862,0,3,0,0
Black-napedFruit-dove+WompooFruit-dove+MountainImperial-pigeon+CommonWood-pigeon,Ptilinopus melanospilus+Ptilinopus magnificus+Ducula badia+Columba palumbus,Aves+Aves+Aves+Aves,12.276160435574587,5.999999999999998,0.0,12.23948829029999,6.276160435574589,803,0,4,0,0
WesternCrowned-pigeon+Black-napedFruit-dove+WompooFruit-dove+MountainImperial-pigeon+CommonWood-pigeon,Goura cristata+Ptilinopus melanospilus+Ptilinopus magnificus+Ducula badia+Columba palumbus,Aves+Aves+Aves+Aves+Aves,12.47975276761375,5.859366396888806,0.0,12.45339529418672,6.198485561391367,869,0,5,0,0
Black-belliedSandgrouse+WesternCrowned-pigeon+Black-napedFruit-dove+WompooFruit-dove+MountainImperial-pigeon+CommonWood-pigeon,Pterocles orientalis+Goura cristata+Ptilinopus melanospilus+Ptilinopus magnificus+Ducula badia+Columba palumbus,Aves+Aves+Aves+Aves+Aves+Aves,12.668035333934165,6.091217969287596,0.0,12.289307098742565,6.126651693664861,875,0,6,0,0
GreatCrestedGrebe+LittleGrebe,Podiceps cristatus+Tachybaptus ruficollis,Aves+Aves,17.5,6.0,0.0,15.0,6.0,867,0,2,0,0
Black-belliedSandgrouse+WesternCrowned-pigeon+Black-napedFruit-dove+WompooFruit-dove+MountainImperial-pigeon+CommonWood-pigeon+GreatCrestedGrebe+LittleGrebe,Pterocles orientalis+Goura cristata+Ptilinopus melanospilus+Ptilinopus magnificus+Ducula badia+Columba palumbus+Podiceps cristatus+Tachybaptus ruficollis,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves,14.279038732317638,6.060805400348924,0.0,13.193066910267682,6.0844253275786135,889,0,8,0,0
CommonMoorhen+EurasianCoot+Dark-wingedTrumpeter+LittleBluePenguin+Humboldt'sPenguin+RoyalPenguin+EmperorPenguin+Wilson'sStorm-petrel+AntarcticGiant-petrel+SnowyAlbatross+Black-headedIbis+EurasianSpoonbill+GlossyIbis+AustralianPelican+WhiteStork+Red-throatedLoon+Rufous-belliedSeedsnipe+NorthernJacana+CommonSnipe+EurasianWoodcock+Ruff+RedKnot+RuddyTurnstone+CommonGreenshank+Bar-tailedGodwit+EurasianCurlew+CollaredPratincole+Razorbill+BlackSkimmer+CommonTern+ArcticTern+Black-headedGull+CommonMurre+AtlanticPuffin+EuropeanGolden-plover+GreyPlover+NorthernLapwing+EurasianOystercatcher+EurasianThick-knee+Black-belliedSandgrouse+WesternCrowned-pigeon+Black-napedFruit-dove+WompooFruit-dove+MountainImperial-pigeon+CommonWood-pigeon+GreatCrestedGrebe+LittleGrebe,Gallinula chloropus+Fulica atra+Psophia viridis+Eudyptula minor+Spheniscus humboldti+Eudyptes schlegeli+Aptenodytes forsteri+Oceanites oceanicus+Macronectes giganteus+Diomedea exulans+Threskiornis melanocephalus+Platalea leucorodia+Plegadis falcinellus+Pelecanus conspicillatus+Ciconia ciconia+Gavia stellata+Attagis gayi+Jacana spinosa+Gallinago gallinago+Scolopax rusticola+Calidris pugnax+Calidris canutus+Arenaria interpres+Tringa nebularia+Limosa lapponica+Numenius arquata+Glareola pratincola+Alca torda+Rynchops niger+Sterna hirundo+Sterna paradisaea+Chroicocephalus ridibundus+Uria aalge+Fratercula arctica+Pluvialis apricaria+Pluvialis squatarola+Vanellus vanellus+Haematopus ostralegus+Burhinus oedicnemus+Pterocles orientalis+Goura cristata+Ptilinopus melanospilus+Ptilinopus magnificus+Ducula badia+Columba palumbus+Podiceps cristatus+Tachybaptus ruficollis,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves,13.68318577468442,6.699541314117711,0.0,13.432044997455156,6.663632207691026,885,0,47,0,0
EurasianHoopoe+OrientalScopsOwl+NorthernGoshawk+Red-leggedSeriema+Budgerigar+Yellow-billedChough+Huia+BarnSwallow+EurasianSkylark+GreatTit+CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie+Short-tailedMagpie+Bluish-greySaltator+Green-headedTanager+Golden-chevronedTanager+White-bandedTanager+Yellow-shoulderedGrosbeak+Black-goggledTanager+Yellow-backedTanager+WhiteOrBlack-backedWagtail+Olive-greenTanager+OrientalGreenfinch+Gray-cheekedThrush+Golden-rumpedEuphonia+Half-collaredSparrow+CommonMoorhen+EurasianCoot+Dark-wingedTrumpeter+LittleBluePenguin+Humboldt'sPenguin+RoyalPenguin+EmperorPenguin+Wilson'sStorm-petrel+AntarcticGiant-petrel+SnowyAlbatross+Black-headedIbis+EurasianSpoonbill+GlossyIbis+AustralianPelican+WhiteStork+Red-throatedLoon+Rufous-belliedSeedsnipe+NorthernJacana+CommonSnipe+EurasianWoodcock+Ruff+RedKnot+RuddyTurnstone+CommonGreenshank+Bar-tailedGodwit+EurasianCurlew+CollaredPratincole+Razorbill+BlackSkimmer+CommonTern+ArcticTern+Black-headedGull+CommonMurre+AtlanticPuffin+EuropeanGolden-plover+GreyPlover+NorthernLapwing+EurasianOystercatcher+EurasianThick-knee+Black-belliedSandgrouse+WesternCrowned-pigeon+Black-napedFruit-dove+WompooFruit-dove+MountainImperial-pigeon+CommonWood-pigeon+GreatCrestedGrebe+LittleGrebe,Upupa epops+Otus sunia+Accipiter gentilis+Cariama cristata+Melopsittacus undulatus+Pyrrhocorax graculus+Heteralocha acutirostris+Hirundo rustica+Alauda arvensis+Parus major+Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica+Cissa thalassina+Saltator coerulescens+Tangara seledon+Thraupis ornata+Neothraupis fasciata+Parkerthraustes humeralis+Trichothraupis melanops+Hemithraupis flavicollis+Motacilla alba alba+Orthogonys chloricterus+Chloris sinica+Catharus minimus+Chlorophonia cyanocephala+Arremon semitorquatus+Gallinula chloropus+Fulica atra+Psophia viridis+Eudyptula minor+Spheniscus humboldti+Eudyptes schlegeli+Aptenodytes forsteri+Oceanites oceanicus+Macronectes giganteus+Diomedea exulans+Threskiornis melanocephalus+Platalea leucorodia+Plegadis falcinellus+Pelecanus conspicillatus+Ciconia ciconia+Gavia stellata+Attagis gayi+Jacana spinosa+Gallinago gallinago+Scolopax rusticola+Calidris pugnax+Calidris canutus+Arenaria interpres+Tringa nebularia+Limosa lapponica+Numenius arquata+Glareola pratincola+Alca torda+Rynchops niger+Sterna hirundo+Sterna paradisaea+Chroicocephalus ridibundus+Uria aalge+Fratercula arctica+Pluvialis apricaria+Pluvialis squatarola+Vanellus vanellus+Haematopus ostralegus+Burhinus oedicnemus+Pterocles orientalis+Goura cristata+Ptilinopus melanospilus+Ptilinopus magnificus+Ducula badia+Columba palumbus+Podiceps cristatus+Tachybaptus ruficollis,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves,13.260628925407346,6.389841443278557,0.0,12.815274963301624,6.581457064803135,1151,0,77,0,0
EurasianHoopoe+OrientalScopsOwl+NorthernGoshawk+Red-leggedSeriema+Budgerigar+Yellow-billedChough+Huia+BarnSwallow+EurasianSkylark+GreatTit+CommonRaven+CarrionCrow+Rook+EurasianJackdaw+SpottedNutcracker+EurasianMagpie+Short-tailedMagpie+Bluish-greySaltator+Green-headedTanager+Golden-chevronedTanager+White-bandedTanager+Yellow-shoulderedGrosbeak+Black-goggledTanager+Yellow-backedTanager+WhiteOrBlack-backedWagtail+Olive-greenTanager+OrientalGreenfinch+Gray-cheekedThrush+Golden-rumpedEuphonia+Half-collaredSparrow+CommonMoorhen+EurasianCoot+Dark-wingedTrumpeter+LittleBluePenguin+Humboldt'sPenguin+RoyalPenguin+EmperorPenguin+Wilson'sStorm-petrel+AntarcticGiant-petrel+SnowyAlbatross+Black-headedIbis+EurasianSpoonbill+GlossyIbis+AustralianPelican+WhiteStork+Red-throatedLoon+Rufous-belliedSeedsnipe+NorthernJacana+CommonSnipe+EurasianWoodcock+Ruff+RedKnot+RuddyTurnstone+CommonGreenshank+Bar-tailedGodwit+EurasianCurlew+CollaredPratincole+Razorbill+BlackSkimmer+CommonTern+ArcticTern+Black-headedGull+CommonMurre+AtlanticPuffin+EuropeanGolden-plover+GreyPlover+NorthernLapwing+EurasianOystercatcher+EurasianThick-knee+Black-belliedSandgrouse+WesternCrowned-pigeon+Black-napedFruit-dove+WompooFruit-dove+MountainImperial-pigeon+CommonWood-pigeon+GreatCrestedGrebe+LittleGrebe+HoubaraBustard,Upupa epops+Otus sunia+Accipiter gentilis+Cariama cristata+Melopsittacus undulatus+Pyrrhocorax graculus+Heteralocha acutirostris+Hirundo rustica+Alauda arvensis+Parus major+Corvus corax+Corvus corone+Corvus frugilegus+Coloeus monedula+Nucifraga caryocatactes+Pica pica+Cissa thalassina+Saltator coerulescens+Tangara seledon+Thraupis ornata+Neothraupis fasciata+Parkerthraustes humeralis+Trichothraupis melanops+Hemithraupis flavicollis+Motacilla alba alba+Orthogonys chloricterus+Chloris sinica+Catharus minimus+Chlorophonia cyanocephala+Arremon semitorquatus+Gallinula chloropus+Fulica atra+Psophia viridis+Eudyptula minor+Spheniscus humboldti+Eudyptes schlegeli+Aptenodytes forsteri+Oceanites oceanicus+Macronectes giganteus+Diomedea exulans+Threskiornis melanocephalus+Platalea leucorodia+Plegadis falcinellus+Pelecanus conspicillatus+Ciconia ciconia+Gavia stellata+Attagis gayi+Jacana spinosa+Gallinago gallinago+Scolopax rusticola+Calidris pugnax+Calidris canutus+Arenaria interpres+Tringa nebularia+Limosa lapponica+Numenius arquata+Glareola pratincola+Alca torda+Rynchops niger+Sterna hirundo+Sterna paradisaea+Chroicocephalus ridibundus+Uria aalge+Fratercula arctica+Pluvialis apricaria+Pluvialis squatarola+Vanellus vanellus+Haematopus ostralegus+Burhinus oedicnemus+Pterocles orientalis+Goura cristata+Ptilinopus melanospilus+Ptilinopus magnificus+Ducula badia+Columba palumbus+Podiceps cristatus+Tachybaptus ruficollis+Chlamydotis undulata undulata,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves,13.081305968103004,6.618884572704514,0.0,12.841551878896116,6.498745492583492,943,0,78,0,0
Mallard+NorthernPintail,Anas platyrhynchos+Anas acuta,Aves+Aves,15.25,6.5,0.0,16.0,6.25,942,0,2,0,0
Mallard+NorthernPintail+Gadwall,Anas platyrhynchos+Anas acuta+Mareca strepera,Aves+Aves+Aves,14.775684882213083,6.689726047114767,0.0,16.0,6.155136976442617,941,0,3,0,0
Mallard+NorthernPintail+Gadwall+GreaterScaup,Anas platyrhynchos+Anas acuta+Mareca strepera+Aythya marila,Aves+Aves+Aves+Aves,14.844323684326303,6.478674869970233,0.0,16.0,6.107666184765512,1165,0,4,0,0
CommonGoldeneye+Smew,Bucephala clangula+Mergellus albellus,Aves+Aves,14.999999999999998,5.999999999999999,0.0,15.499999999999998,5.999999999999999,1162,0,2,0,0
CommonGoldeneye+Smew+CommonScoter,Bucephala clangula+Mergellus albellus+Melanitta nigra,Aves+Aves+Aves,14.666666666666668,6.0,0.0,15.666666666666668,6.0,1161,0,3,0,0
Mallard+NorthernPintail+Gadwall+GreaterScaup+CommonGoldeneye+Smew+CommonScoter,Anas platyrhynchos+Anas acuta+Mareca strepera+Aythya marila+Bucephala clangula+Mergellus albellus+Melanitta nigra,Aves+Aves+Aves+Aves+Aves+Aves+Aves,14.752417658313707,6.2310454454160915,0.0,15.827559066296544,6.051968012477752,1160,0,7,0,0
Mallard+NorthernPintail+Gadwall+GreaterScaup+CommonGoldeneye+Smew+CommonScoter+EasternSpot-billedDuck,Anas platyrhynchos+Anas acuta+Mareca strepera+Aythya marila+Bucephala clangula+Mergellus albellus+Melanitta nigra+Anas zonorhyncha,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves,14.796404403621635,6.1899967296924485,0.0,15.680530689278545,6.042735109543525,1171,0,8,0,0
CoscorobaSwan+CapeBarrenGoose,Coscoroba coscoroba+Cereopsis novaehollandiae,Aves+Aves,18.75,6.75,0.0,18.0,7.0,1159,0,2,0,0
BrantGoose+SwanGoose,Branta bernicla+Anser cygnoides,Aves+Aves,17.0,6.5,0.0,18.499999999999996,6.0,939,0,2,0,0
MuteSwan+BlackSwan,Cygnus olor+Cygnus atratus,Aves+Aves,22.666666665,7.0,0.0,19.5,8.5,1178,0,2,0,0
MuteSwan+BlackSwan+WhooperSwan,Cygnus olor+Cygnus atratus+Cygnus cygnus,Aves+Aves+Aves,22.8333333325,6.25,0.0,20.25,7.75,1177,0,3,0,0
BrantGoose+SwanGoose+MuteSwan+BlackSwan+WhooperSwan,Branta bernicla+Anser cygnoides+Cygnus olor+Cygnus atratus+Cygnus cygnus,Aves+Aves+Aves+Aves+Aves,19.57636458213474,6.389584375035595,0.0,19.272909374750835,6.772909374750838,1183,0,5,0,0
CoscorobaSwan+CapeBarrenGoose+BrantGoose+SwanGoose+MuteSwan+BlackSwan+WhooperSwan,Coscoroba coscoroba+Cereopsis novaehollandiae+Branta bernicla+Anser cygnoides+Cygnus olor+Cygnus atratus+Cygnus cygnus,Aves+Aves+Aves+Aves+Aves+Aves+Aves,19.309057429461213,6.5061693262437,0.0,18.86115675619463,6.846367204075263,1182,0,7,0,0
CoscorobaSwan+CapeBarrenGoose+BrantGoose+SwanGoose+MuteSwan+BlackSwan+WhooperSwan+White-headedDuck,Coscoroba coscoroba+Cereopsis novaehollandiae+Branta bernicla+Anser cygnoides+Cygnus olor+Cygnus atratus+Cygnus cygnus+Oxyura leucocephala,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves,17.108389429302953,6.329611948001337,0.0,16.816721392991663,6.899955997892169,938,0,8,0,0
CoscorobaSwan+CapeBarrenGoose+BrantGoose+SwanGoose+MuteSwan+BlackSwan+WhooperSwan+White-headedDuck+MuskDuck,Coscoroba coscoroba+Cereopsis novaehollandiae+Branta bernicla+Anser cygnoides+Cygnus olor+Cygnus atratus+Cygnus cygnus+Oxyura leucocephala+Biziura lobata,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves,16.511425544746956,6.3478147366703785,0.0,16.346905925051416,7.494761702994805,622,0,9,0,0
